sampleID	trpS	DUF3470	ACP	RpsL	NQO	CarD	UBQ	TPR_2	RelA	CJE
tara_S0171	24192.192192191847	22817.90123456758	15438.818565402082	16915.989159891364	17045.54865424304	15905.982905986895	19122.950819674512	14110.344827585735	22325.874928265766	19589.43089430867
tara_S0172	31855.8558558554	26959.876543209495	20995.78059071961	21081.300813007834	21807.453416151267	20908.424908430625	26071.038251369613	18429.885057470638	27820.424555328103	22247.967479674484
tara_S0173	26076.076076075704	24432.098765431754	18443.03797468536	13799.457994579754	18186.335403726272	18319.90231990714	22475.40983606849	16572.41379310289	23094.66437175157	20182.92682926801
tara_S0174	54610.61061060982	48898.14814816646	38801.68776371362	28604.33604336003	37124.22360249781	39323.56532355787	46327.86885246575	34537.931034481546	48573.14974182269	39941.05691058138
tara_S0175	6321.321321321235	6111.111111111031	4042.1940928269387	4945.799457994517	3956.521739130534	4341.880341880335	4980.874316940009	4144.827586206788	6127.36660929433	5676.829268292611
tara_S0176	6430.430430430342	6027.777777777699	3831.2236286919224	5056.910569105627	4091.0973084887214	4163.614163614096	5262.295081967376	4202.298850574602	6105.565117613321	5741.869918699114
tara_S0177	6567.5675675674775	6262.345679012264	4126.582278480945	5010.84010840102	4122.153209109836	4180.708180708119	5120.218579235113	4071.264367815985	6236.374067699379	5774.390243902366
tara_S0178	6457.457457457369	6342.592592592509	4282.700421940857	5084.010840108336	4130.4347826088	4249.084249084211	5117.486338797954	4404.597701149307	6189.902467010911	5589.430894308873
tara_S0179	39743.74374374317	34206.790123458	31202.531645573898	22018.970189701588	27726.708074540667	27803.418803426903	33442.62295082434	25305.747126435905	34615.031554744564	30101.626016259735
tara_S0180	31759.759759759305	29271.60493827119	22662.447257386597	21084.010840108105	22606.625258801952	21775.33577534179	26491.803278692085	19135.632183907393	28921.399885215607	27018.292682926447
tara_S0181	29649.649649649225	24604.93827160459	20274.261603377698	19292.682926829	20821.94616977374	19985.347985353383	25204.91803279024	18108.04597701088	26185.88640272284	22768.29268292651
tara_S0182	30202.20220220177	25290.123456789766	20329.113924052814	16490.514905148822	19799.17184265084	21031.74603175179	24721.311475413113	22370.114942527965	25323.00631092982	22993.902439024067
tara_S0183	29759.759759759334	24836.41975308607	19637.13080168981	17344.173441734176	19571.428571429144	21291.81929182514	26062.841530058136	22570.11494252796	26225.473321827707	23530.487804877717
tara_S0184	29346.346346345927	25580.246913579886	19308.016877639115	19596.205962059346	19412.008281573955	20117.21611722156	23980.87431694305	18581.609195401667	25361.44578310411	23963.414634146004
tara_S0185	31009.009009008565	27169.75308641937	20991.561181436908	21298.10298102951	21399.585921326954	21671.55067155665	26439.890710386066	19567.816091953355	27357.429718840758	25847.56097560939
tara_S0186	26824.82482482444	23527.777777777446	19354.43037974883	14972.899728997081	18565.217391304188	19105.006105011198	21390.710382516405	16933.33333333276	23545.611015467868	22058.943089430584
tara_S0187	34024.024024023536	29932.098765431674	22746.83544304062	23168.021680216476	22743.27122153497	23241.758241764765	26822.404371588313	20374.712643677463	30040.160642527037	27764.22764227603
tara_S0188	17382.382382382137	16626.543209876312	11320.675105485676	14281.842818427986	11888.198757762908	11223.443223445594	14068.306010930533	9512.643678160615	15149.168100975356	14514.227642276222
tara_S0189	32816.81681681635	29891.97530864155	22156.11814346245	22845.52845528423	22832.298136648908	22233.211233217407	26800.54644809104	19696.551724137258	29660.929431971726	27550.81300812969
tara_S0190	31149.149149148703	27913.580246913185	21084.388185656335	19934.959349593217	21451.34575569552	21416.36141636731	25688.524590167366	19326.436781608536	28125.071715395985	25634.146341463053
tara_S0191	33565.565565565084	30660.49382716006	25008.438818568484	21200.542005419757	24598.343685304437	23815.628815635537	28767.759562845455	22533.333333332557	30355.1348249701	27969.512195121555
tara_S0192	37974.97497497443	32944.44444444418	26476.793248948514	21929.539295392646	27532.091097314853	26581.196581204258	31628.41530055083	25121.8390804589	34450.37292020589	30455.284552845096
tara_S0193	32903.90390390343	28749.999999999593	24911.392405066355	18569.10569105665	22569.358178056584	22709.40170940805	26366.120218582775	20439.080459769415	28606.99942623783	25699.186991869556
tara_S0194	40729.729729729144	36577.16049383113	30717.299578063255	22108.40108401053	29687.37060042201	29026.86202687055	34510.928961753474	27813.793103447308	36223.17842795678	32898.373983739606
tara_S0195	34473.47347347298	31052.469135802028	23738.396624475412	19102.98102981003	23559.006211183598	23700.854700861382	27975.40983606937	22508.04597701072	31391.853126745358	26823.170731706938
tara_S0196	31770.770770770316	28246.913580246513	21282.700421943293	16224.932249322266	21345.755693583644	20965.811965817702	25773.224043719292	20788.505747125724	27519.21973605195	24849.59349593461
